ID,WijkenEnBuurten,AantalInwoners_5
1899,WK030805  ,285
2572,WK031001  ,1160
2575,WK031002  ,1555
2578,WK031003  ,4890
2582,WK031004  ,1875
2585,WK031005  ,4700
2587,WK031006  ,5245
2591,WK031007  ,4590
2595,WK031008  ,8015
2599,WK031009  ,6015
2603,WK031010  ,4790
3150,WK031200  ,6970
3155,WK031201  ,5670
3158,WK031202  ,2555
3162,WK031300  ,21580
4528,WK031702  ,9115
7952,WK032110  ,13975
7964,WK032111  ,10190
7976,WK032112  ,11935
7987,WK032113  ,10040
7995,WK032120  ,460
8008,WK032130  ,355
8011,WK032131  ,255
8013,WK032140  ,620
8016,WK032141  ,75
8018,WK032150  ,1555
8021,WK032151  ,455
9186,WK032700  ,8460
9197,WK032701  ,9960
9208,WK032702  ,5135
9212,WK032703  ,2535
9215,WK032704  ,380
9217,WK032705  ,3565
9358,WK033100  ,14470
10274,WK033500  ,8095
10277,WK033501  ,5210
10284,WK033502  ,695
12008,WK033900  ,5260
12055,WK034000  ,1050
12057,WK034001  ,3560
12063,WK034002  ,2850
12067,WK034003  ,3755
12071,WK034004  ,45
12073,WK034005  ,1135
12078,WK034006  ,975
12080,WK034007  ,1685
12084,WK034008  ,210
12086,WK034009  ,70
12088,WK034010  ,85
12090,WK034011  ,35
12092,WK034012  ,15
12094,WK034013  ,4515
12997,WK034201  ,9335
13001,WK034202  ,3315
13003,WK034203  ,2455
13008,WK034204  ,6240
13014,WK034205  ,4830
13016,WK034206  ,7320
13022,WK034207  ,6035
13029,WK034208  ,6665
14337,WK034401  ,29400
14349,WK034402  ,44580
14363,WK034403  ,34295
14374,WK034404  ,39270
14386,WK034405  ,32505
14400,WK034406  ,18655
14412,WK034407  ,27770
14421,WK034408  ,38420
14429,WK034409  ,38860
14445,WK034410  ,48785
14593,WK034500  ,4940
14598,WK034501  ,14490
14605,WK034502  ,14105
14615,WK034503  ,7175
14619,WK034504  ,9515
14626,WK034505  ,15360
16453,WK035100  ,13165
16276,WK035200  ,17630
16289,WK035201  ,555
16292,WK035202  ,3215
16295,WK035203  ,2370
8133,WK035300  ,34160
16606,WK035501  ,15760
16612,WK035502  ,16405
16619,WK035503  ,13975
16629,WK035504  ,8735
16637,WK035505  ,9055
10341,WK035601  ,6270
10343,WK035602  ,5115
10345,WK035603  ,6515
10347,WK035604  ,7340
10349,WK035605  ,6015
10351,WK035606  ,630
10353,WK035607  ,1700
10355,WK035608  ,8375
10357,WK035610  ,6485
10359,WK035611  ,2950
10361,WK035612  ,1720
10363,WK035613  ,3415
10365,WK035614  ,1615
10367,WK035615  ,30
10369,WK035616  ,2210
10371,WK035618  ,25
10373,WK035620  ,210
10375,WK035621  ,170
10377,WK035622  ,75
10379,WK035623  ,30
10381,WK035624  ,1790
10383,WK035625  ,370
78,WK035800  ,12650
83,WK035801  ,9195
85,WK035802  ,9885
223,WK036101  ,14370
234,WK036102  ,13675
244,WK036103  ,8010
251,WK036104  ,12060
258,WK036105  ,7640
263,WK036106  ,15790
269,WK036107  ,13145
276,WK036108  ,8285
281,WK036109  ,5495
289,WK036110  ,6435
297,WK036111  ,3650
859,WK036201  ,5950
862,WK036202  ,3095
865,WK036203  ,11380
870,WK036204  ,3165
872,WK036205  ,3490
875,WK036206  ,9930
880,WK036207  ,820
883,WK036208  ,12100
890,WK036209  ,7935
896,WK036210  ,13185
902,WK036211  ,10715
909,WK036212  ,7715
914,WK036213  ,1245
917,WK036214  ,115
921,WK036300  ,4295
927,WK036301  ,4125
936,WK036302  ,6375
941,WK036303  ,5380
949,WK036304  ,9670
959,WK036305  ,9310
966,WK036306  ,19425
978,WK036307  ,7260
987,WK036308  ,7745
992,WK036309  ,13245
1001,WK036310  ,175
1010,WK036311  ,865
1018,WK036312  ,2395
1021,WK036313  ,10785
1030,WK036314  ,13165
1037,WK036315  ,2485
1042,WK036316  ,8310
1046,WK036317  ,4640
1048,WK036318  ,6525
1051,WK036319  ,7025
1055,WK036320  ,7460
1059,WK036321  ,7915
1062,WK036322  ,1840
1065,WK036323  ,3845
1071,WK036324  ,14755
1077,WK036325  ,12375
1082,WK036326  ,8195
1086,WK036327  ,5830
1090,WK036328  ,10860
1095,WK036329  ,10185
1099,WK036330  ,9255
1102,WK036331  ,12625
1106,WK036332  ,10055
1111,WK036333  ,18840
1123,WK036334  ,3655
1130,WK036335  ,15465
1136,WK036336  ,550
1139,WK036337  ,18895
1146,WK036338  ,5885
1149,WK036339  ,10160
1154,WK036340  ,6815
1158,WK036341  ,7515
1163,WK036342  ,10365
1168,WK036343  ,6920
1171,WK036344  ,11810
1178,WK036345  ,3935
1181,WK036346  ,5500
1186,WK036347  ,12730
1197,WK036348  ,11825
1204,WK036349  ,8635
1211,WK036350  ,0
1217,WK036351  ,8255
1221,WK036352  ,15105
1228,WK036353  ,5310
1231,WK036354  ,9105
1237,WK036355  ,11305
1246,WK036356  ,15870
1256,WK036357  ,3260
1260,WK036358  ,4800
1268,WK036359  ,1340
1271,WK036360  ,9645
1275,WK036361  ,8275
1280,WK036362  ,3530
1283,WK036363  ,1885
1285,WK036364  ,1690
1291,WK036365  ,11715
1296,WK036366  ,8900
1303,WK036367  ,3290
1306,WK036368  ,13185
1313,WK036369  ,11125
1320,WK036370  ,14415
1327,WK036371  ,4055
1333,WK036372  ,330
1337,WK036373  ,2315
1348,WK036374  ,2850
1352,WK036375  ,6205
1357,WK036376  ,9345
1360,WK036377  ,17975
1367,WK036378  ,16260
1373,WK036379  ,2450
1376,WK036380  ,1130
1380,WK036381  ,16295
1386,WK036382  ,15755
1391,WK036383  ,6130
1394,WK036384  ,14530
1398,WK036385  ,8065
1402,WK036386  ,13915
1409,WK036387  ,10575
1416,WK036388  ,13960
1427,WK036389  ,10645
1432,WK036390  ,13530
1439,WK036391  ,7920
1444,WK036392  ,715
1452,WK036393  ,24175
1464,WK036394  ,29455
1479,WK036395  ,2920
1483,WK036396  ,18260
1491,WK036397  ,11440
1496,WK036398  ,1605
2095,WK037000  ,6565
2104,WK037001  ,3180
2265,WK037301  ,12010
2283,WK037302  ,350
2285,WK037303  ,555
2287,WK037304  ,4615
2292,WK037305  ,2700
2295,WK037306  ,3595
2300,WK037307  ,6145
2524,WK037500  ,6220
2531,WK037501  ,3900
2535,WK037502  ,2040
2539,WK037503  ,5445
2544,WK037504  ,1460
2547,WK037505  ,3150
2551,WK037506  ,4650
2554,WK037507  ,6130
2559,WK037508  ,2155
2562,WK037509  ,155
2566,WK037510  ,5865
2628,WK037601  ,11200
2639,WK037700  ,6625
2647,WK037701  ,4510
2651,WK037702  ,4780
2656,WK037703  ,2175
2659,WK037704  ,5320
3310,WK038300  ,4850
3313,WK038301  ,5580
3316,WK038302  ,8475
3320,WK038303  ,725
3323,WK038304  ,3595
3328,WK038305  ,5010
3331,WK038306  ,165
3333,WK038307  ,7365
3813,WK038401  ,6840
3820,WK038402  ,10260
3829,WK038403  ,7585
3838,WK038404  ,0
3840,WK038405  ,2605
3845,WK038406  ,55
3849,WK038407  ,1685
3853,WK038408  ,160
4401,WK038500  ,7040
4408,WK038501  ,110
4410,WK038502  ,22550
4423,WK038503  ,540
4425,WK038504  ,3315
4428,WK038505  ,810
4430,WK038506  ,705
4432,WK038507  ,740
4434,WK038508  ,110
4436,WK038509  ,180
4881,WK038800  ,8540
4886,WK038801  ,9970
6074,WK039201  ,13960
6081,WK039202  ,12980
6090,WK039203  ,8305
6095,WK039204  ,8225
6101,WK039205  ,5670
6108,WK039206  ,1705
6112,WK039207  ,7970
6117,WK039208  ,5430
6122,WK039209  ,6660
6129,WK039210  ,8820
6135,WK039211  ,9255
6141,WK039212  ,13270
6149,WK039213  ,8990
6157,WK039214  ,5125
6162,WK039215  ,5010
6166,WK039216  ,5590
6172,WK039217  ,630
6175,WK039218  ,9960
6183,WK039219  ,7115
6190,WK039220  ,8110
6198,WK039221  ,8510
6207,WK039401  ,75600
6232,WK039402  ,31560
6244,WK039403  ,7800
6253,WK039404  ,970
6257,WK039405  ,12650
6270,WK039406  ,745
6276,WK039407  ,4235
